"year","round","race_name","circuit","circuit_type","country","location","driver","driver_nationality","constructor","constructor_nationality","grid","position","points","status","q1","q2","q3","qualifying_position","constructor_prestige"
2011,6,"Monaco Grand Prix","Circuit de Monaco","Street Circuit","Monaco","Monte-Carlo","Petrov","Russian","Renault","French",10,"\N",0,"Collision","1:16.378","1:15.815","\N",11,4
2011,6,"Monaco Grand Prix","Circuit de Monaco","Street Circuit","Monaco","Monte-Carlo","Alguersuari","Spanish","Toro Rosso","Italian",19,"\N",0,"Collision","1:17.820","\N","\N",20,6
2011,6,"Monaco Grand Prix","Circuit de Monaco","Street Circuit","Monaco","Monte-Carlo","Massa","Brazilian","Ferrari","Italian",6,"\N",0,"Accident","1:16.309","1:14.648","1:14.877",6,2
2011,6,"Monaco Grand Prix","Circuit de Monaco","Street Circuit","Monaco","Monte-Carlo","Schumacher","German","Mercedes","German",5,"\N",0,"Engine","1:16.092","1:14.981","1:14.682",5,1
2011,6,"Monaco Grand Prix","Circuit de Monaco","Street Circuit","Monaco","Monte-Carlo","Glock","German","Virgin","British",20,"\N",0,"Suspension","1:17.914","\N","\N",21,6
2011,6,"Monaco Grand Prix","Circuit de Monaco","Street Circuit","Monaco","Monte-Carlo","Pérez","Mexican","Sauber","Swiss",0,"\N",0,"Injury","1:15.918","1:15.482","\N",10,6
2011,7,"Canadian Grand Prix","Circuit Gilles Villeneuve","Hybrid Circuit","Canada","Montreal","Button","British","McLaren","British",7,"1",25,"Finished","1:14.374","1:13.955","1:13.838",7,3
2011,7,"Canadian Grand Prix","Circuit Gilles Villeneuve","Hybrid Circuit","Canada","Montreal","Vettel","German","Red Bull","Austrian",1,"2",18,"Finished","1:14.011","1:13.486","1:13.014",1,2
2011,7,"Canadian Grand Prix","Circuit Gilles Villeneuve","Hybrid Circuit","Canada","Montreal","Webber","Australian","Red Bull","Austrian",4,"3",15,"Finished","1:14.375","1:13.654","1:13.429",4,2
2011,7,"Canadian Grand Prix","Circuit Gilles Villeneuve","Hybrid Circuit","Canada","Montreal","Schumacher","German","Mercedes","German",8,"4",12,"Finished","1:14.970","1:14.242","1:13.864",8,1
2011,7,"Canadian Grand Prix","Circuit Gilles Villeneuve","Hybrid Circuit","Canada","Montreal","Petrov","Russian","Renault","French",10,"5",10,"Finished","1:14.699","1:14.354","1:14.085",10,4
2011,7,"Canadian Grand Prix","Circuit Gilles Villeneuve","Hybrid Circuit","Canada","Montreal","Massa","Brazilian","Ferrari","Italian",3,"6",8,"Finished","1:14.026","1:13.431","1:13.217",3,2
2011,7,"Canadian Grand Prix","Circuit Gilles Villeneuve","Hybrid Circuit","Canada","Montreal","Kobayashi","Japanese","Sauber","Swiss",13,"7",6,"Finished","1:15.694","1:15.285","\N",13,6
2011,7,"Canadian Grand Prix","Circuit Gilles Villeneuve","Hybrid Circuit","Canada","Montreal","Alguersuari","Spanish","Toro Rosso","Italian",24,"8",4,"Finished","1:16.294","\N","\N",18,6
2011,7,"Canadian Grand Prix","Circuit Gilles Villeneuve","Hybrid Circuit","Canada","Montreal","Barrichello","Brazilian","Williams","British",16,"9",2,"Finished","1:15.331","1:15.361","\N",16,4
2011,7,"Canadian Grand Prix","Circuit Gilles Villeneuve","Hybrid Circuit","Canada","Montreal","Buemi","Swiss","Toro Rosso","Italian",15,"10",1,"Finished","1:15.901","1:15.334","\N",15,6
2011,7,"Canadian Grand Prix","Circuit Gilles Villeneuve","Hybrid Circuit","Canada","Montreal","Rosberg","German","Mercedes","German",6,"11",0,"Finished","1:14.920","1:13.950","1:13.814",6,1
2011,7,"Canadian Grand Prix","Circuit Gilles Villeneuve","Hybrid Circuit","Canada","Montreal","de la Rosa","Spanish","Sauber","Swiss",17,"12",0,"Finished","1:16.229","1:15.587","\N",17,6
2011,7,"Canadian Grand Prix","Circuit Gilles Villeneuve","Hybrid Circuit","Canada","Montreal","Liuzzi","Italian","HRT","Spanish",20,"13",0,"+1 Lap","1:18.424","\N","\N",21,6
2011,7,"Canadian Grand Prix","Circuit Gilles Villeneuve","Hybrid Circuit","Canada","Montreal","Karthikeyan","Indian","HRT","Spanish",22,"14",0,"+1 Lap","1:18.574","\N","\N",23,6
2011,7,"Canadian Grand Prix","Circuit Gilles Villeneuve","Hybrid Circuit","Canada","Montreal","d'Ambrosio","Belgian","Virgin","British",23,"15",0,"+1 Lap","1:19.414","\N","\N",24,6
2011,7,"Canadian Grand Prix","Circuit Gilles Villeneuve","Hybrid Circuit","Canada","Montreal","Glock","German","Virgin","British",21,"16",0,"+1 Lap","1:18.537","\N","\N",22,6
2011,7,"Canadian Grand Prix","Circuit Gilles Villeneuve","Hybrid Circuit","Canada","Montreal","Trulli","Italian","Lotus","Malaysian",18,"17",0,"+1 Lap","1:16.745","\N","\N",19,6
2011,7,"Canadian Grand Prix","Circuit Gilles Villeneuve","Hybrid Circuit","Canada","Montreal","di Resta","British","Force India","Indian",11,"18",0,"Accident","1:14.874","1:14.752","\N",11,5
2011,7,"Canadian Grand Prix","Circuit Gilles Villeneuve","Hybrid Circuit","Canada","Montreal","Maldonado","Venezuelan","Williams","British",12,"\N",0,"Retired","1:15.585","1:15.043","\N",12,4
2011,7,"Canadian Grand Prix","Circuit Gilles Villeneuve","Hybrid Circuit","Canada","Montreal","Heidfeld","German","Renault","French",9,"\N",0,"Accident","1:15.096","1:14.467","1:14.062",9,4
2011,7,"Canadian Grand Prix","Circuit Gilles Villeneuve","Hybrid Circuit","Canada","Montreal","Sutil","German","Force India","Indian",14,"\N",0,"Accident","1:14.931","1:15.287","\N",14,5
2011,7,"Canadian Grand Prix","Circuit Gilles Villeneuve","Hybrid Circuit","Canada","Montreal","Alonso","Spanish","Ferrari","Italian",2,"\N",0,"Collision","1:13.822","1:13.672","1:13.199",2,2
2011,7,"Canadian Grand Prix","Circuit Gilles Villeneuve","Hybrid Circuit","Canada","Montreal","Kovalainen","Finnish","Lotus","Malaysian",19,"\N",0,"Transmission","1:16.786","\N","\N",20,6
2011,7,"Canadian Grand Prix","Circuit Gilles Villeneuve","Hybrid Circuit","Canada","Montreal","Hamilton","British","McLaren","British",5,"\N",0,"Collision","1:14.114","1:13.926","1:13.565",5,3
2011,8,"European Grand Prix","Valencia Street Circuit","Street Circuit","Spain","Valencia","Vettel","German","Red Bull","Austrian",1,"1",25,"Finished","1:39.116","1:37.305","1:36.975",1,2
2011,8,"European Grand Prix","Valencia Street Circuit","Street Circuit","Spain","Valencia","Alonso","Spanish","Ferrari","Italian",4,"2",18,"Finished","1:39.725","1:37.930","1:37.454",4,2
2011,8,"European Grand Prix","Valencia Street Circuit","Street Circuit","Spain","Valencia","Webber","Australian","Red Bull","Austrian",2,"3",15,"Finished","1:39.956","1:38.058","1:37.163",2,2
2011,8,"European Grand Prix","Valencia Street Circuit","Street Circuit","Spain","Valencia","Hamilton","British","McLaren","British",3,"4",12,"Finished","1:39.244","1:37.727","1:37.380",3,3
2011,8,"European Grand Prix","Valencia Street Circuit","Street Circuit","Spain","Valencia","Massa","Brazilian","Ferrari","Italian",5,"5",10,"Finished","1:38.413","1:38.566","1:37.535",5,2
2011,8,"European Grand Prix","Valencia Street Circuit","Street Circuit","Spain","Valencia","Button","British","McLaren","British",6,"6",8,"Finished","1:39.453","1:37.749","1:37.645",6,3
2011,8,"European Grand Prix","Valencia Street Circuit","Street Circuit","Spain","Valencia","Rosberg","German","Mercedes","German",7,"7",6,"Finished","1:39.266","1:38.373","1:38.231",7,1
2011,8,"European Grand Prix","Valencia Street Circuit","Street Circuit","Spain","Valencia","Alguersuari","Spanish","Toro Rosso","Italian",18,"8",4,"+1 Lap","1:40.232","\N","\N",18,6
2011,8,"European Grand Prix","Valencia Street Circuit","Street Circuit","Spain","Valencia","Sutil","German","Force India","Indian",10,"9",2,"+1 Lap","1:39.329","1:39.034","\N",10,5
2011,8,"European Grand Prix","Valencia Street Circuit","Street Circuit","Spain","Valencia","Heidfeld","German","Renault","French",9,"10",1,"+1 Lap","1:39.877","1:38.781","\N",9,4
2011,8,"European Grand Prix","Valencia Street Circuit","Street Circuit","Spain","Valencia","Pérez","Mexican","Sauber","Swiss",16,"11",0,"+1 Lap","1:39.494","1:39.657","\N",16,6
2011,8,"European Grand Prix","Valencia Street Circuit","Street Circuit","Spain","Valencia","Barrichello","Brazilian","Williams","British",13,"12",0,"+1 Lap","1:39.602","1:39.489","\N",13,4
2011,8,"European Grand Prix","Valencia Street Circuit","Street Circuit","Spain","Valencia","Buemi","Swiss","Toro Rosso","Italian",17,"13",0,"+1 Lap","1:39.679","1:39.711","\N",17,6
2011,8,"European Grand Prix","Valencia Street Circuit","Street Circuit","Spain","Valencia","di Resta","British","Force India","Indian",12,"14",0,"+1 Lap","1:39.852","1:39.422","\N",12,5
2011,8,"European Grand Prix","Valencia Street Circuit","Street Circuit","Spain","Valencia","Petrov","Russian","Renault","French",11,"15",0,"+1 Lap","1:39.690","1:39.068","\N",11,4
2011,8,"European Grand Prix","Valencia Street Circuit","Street Circuit","Spain","Valencia","Kobayashi","Japanese","Sauber","Swiss",14,"16",0,"+1 Lap","1:40.131","1:39.525","\N",14,6
2011,8,"European Grand Prix","Valencia Street Circuit","Street Circuit","Spain","Valencia","Schumacher","German","Mercedes","German",8,"17",0,"+1 Lap","1:39.198","1:38.365","1:38.240",8,1
2011,8,"European Grand Prix","Valencia Street Circuit","Street Circuit","Spain","Valencia","Maldonado","Venezuelan","Williams","British",15,"18",0,"+1 Lap","1:39.690","1:39.645","\N",15,4
2011,8,"European Grand Prix","Valencia Street Circuit","Street Circuit","Spain","Valencia","Kovalainen","Finnish","Lotus","Malaysian",19,"19",0,"+2 Laps","1:41.664","\N","\N",19,6
2011,8,"European Grand Prix","Valencia Street Circuit","Street Circuit","Spain","Valencia","Trulli","Italian","Lotus","Malaysian",20,"20",0,"+2 Laps","1:42.234","\N","\N",20,6
2011,8,"European Grand Prix","Valencia Street Circuit","Street Circuit","Spain","Valencia","Glock","German","Virgin","British",21,"21",0,"+2 Laps","1:42.553","\N","\N",21,6
2011,8,"European Grand Prix","Valencia Street Circuit","Street Circuit","Spain","Valencia","d'Ambrosio","Belgian","Virgin","British",23,"22",0,"+2 Laps","1:43.735","\N","\N",23,6
2011,8,"European Grand Prix","Valencia Street Circuit","Street Circuit","Spain","Valencia","Liuzzi","Italian","HRT","Spanish",22,"23",0,"+3 Laps","1:43.584","\N","\N",22,6
2011,8,"European Grand Prix","Valencia Street Circuit","Street Circuit","Spain","Valencia","Karthikeyan","Indian","HRT","Spanish",24,"24",0,"+3 Laps","1:44.363","\N","\N",24,6
2011,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Alonso","Spanish","Ferrari","Italian",3,"1",25,"Finished","1:32.986","1:31.727","1:30.516",3,2
2011,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Vettel","German","Red Bull","Austrian",2,"2",18,"Finished","1:32.977","1:32.379","1:30.431",2,2
2011,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Webber","Australian","Red Bull","Austrian",1,"3",15,"Finished","1:32.670","1:31.673","1:30.399",1,2
2011,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Hamilton","British","McLaren","British",10,"4",12,"Finished","1:33.581","1:32.505","1:32.376",10,3
2011,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Massa","Brazilian","Ferrari","Italian",4,"5",10,"Finished","1:32.760","1:31.640","1:31.124",4,2
2011,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Rosberg","German","Mercedes","German",9,"6",8,"Finished","1:34.186","1:32.295","1:32.209",9,1
2011,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Pérez","Mexican","Sauber","Swiss",12,"7",6,"Finished","1:34.145","1:32.624","\N",12,6
2011,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Heidfeld","German","Renault","French",16,"8",4,"Finished","1:35.132","1:33.805","\N",16,4
2011,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Schumacher","German","Mercedes","German",13,"9",2,"Finished","1:34.160","1:32.656","\N",13,1
2011,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Alguersuari","Spanish","Toro Rosso","Italian",18,"10",1,"Finished","1:35.245","\N","\N",18,6
2011,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Sutil","German","Force India","Indian",11,"11",0,"Finished","1:34.454","1:32.617","\N",11,5
2011,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Petrov","Russian","Renault","French",14,"12",0,"Finished","1:34.428","1:32.734","\N",14,4
2011,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Barrichello","Brazilian","Williams","British",15,"13",0,"+1 Lap","1:33.532","1:33.119","\N",15,4
2011,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Maldonado","Venezuelan","Williams","British",7,"14",0,"+1 Lap","1:32.702","1:32.588","1:31.933",7,4
2011,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","di Resta","British","Force India","Indian",6,"15",0,"+1 Lap","1:34.472","1:32.569","1:31.929",6,5
2011,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Glock","German","Virgin","British",20,"16",0,"+2 Laps","1:36.203","\N","\N",20,6
2011,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","d'Ambrosio","Belgian","Virgin","British",22,"17",0,"+2 Laps","1:37.154","\N","\N",22,6
2011,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Liuzzi","Italian","HRT","Spanish",23,"18",0,"+2 Laps","1:37.484","\N","\N",23,6
2011,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Ricciardo","Australian","HRT","Spanish",24,"19",0,"+3 Laps","1:38.059","\N","\N",24,6
2011,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Button","British","McLaren","British",5,"\N",0,"Wheel nut","1:34.230","1:32.273","1:31.898",5,3
2011,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Buemi","Swiss","Toro Rosso","Italian",19,"\N",0,"Accident","1:35.749","\N","\N",19,6
2011,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Kobayashi","Japanese","Sauber","Swiss",8,"\N",0,"Engine","1:34.324","1:32.399","1:32.128",8,6
2011,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Trulli","Italian","Lotus","Malaysian",21,"\N",0,"Oil leak","1:36.456","\N","\N",21,6
2011,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Kovalainen","Finnish","Lotus","Malaysian",17,"\N",0,"Gearbox","1:34.923","1:34.821","\N",17,6
2011,10,"German Grand Prix","Nürburgring","Permanent Race Circuit","Germany","Nürburg","Hamilton","British","McLaren","British",2,"1",25,"Finished","1:32.934","1:30.998","1:30.134",2,3
2011,10,"German Grand Prix","Nürburgring","Permanent Race Circuit","Germany","Nürburg","Alonso","Spanish","Ferrari","Italian",4,"2",18,"Finished","1:32.916","1:31.150","1:30.442",4,2
2011,10,"German Grand Prix","Nürburgring","Permanent Race Circuit","Germany","Nürburg","Webber","Australian","Red Bull","Austrian",1,"3",15,"Finished","1:33.096","1:31.311","1:30.079",1,2
2011,10,"German Grand Prix","Nürburgring","Permanent Race Circuit","Germany","Nürburg","Vettel","German","Red Bull","Austrian",3,"4",12,"Finished","1:32.973","1:31.017","1:30.216",3,2
2011,10,"German Grand Prix","Nürburgring","Permanent Race Circuit","Germany","Nürburg","Massa","Brazilian","Ferrari","Italian",5,"5",10,"Finished","1:31.826","1:31.582","1:30.910",5,2
2011,10,"German Grand Prix","Nürburgring","Permanent Race Circuit","Germany","Nürburg","Sutil","German","Force India","Indian",8,"6",8,"Finished","1:32.286","1:31.809","1:32.010",8,5
2011,10,"German Grand Prix","Nürburgring","Permanent Race Circuit","Germany","Nürburg","Rosberg","German","Mercedes","German",6,"7",6,"+1 Lap","1:32.785","1:31.343","1:31.263",6,1
2011,10,"German Grand Prix","Nürburgring","Permanent Race Circuit","Germany","Nürburg","Schumacher","German","Mercedes","German",10,"8",4,"+1 Lap","1:32.603","1:32.180","1:32.482",10,1
2011,10,"German Grand Prix","Nürburgring","Permanent Race Circuit","Germany","Nürburg","Kobayashi","Japanese","Sauber","Swiss",17,"9",2,"+1 Lap","1:33.786","\N","\N",18,6
2011,10,"German Grand Prix","Nürburgring","Permanent Race Circuit","Germany","Nürburg","Petrov","Russian","Renault","French",9,"10",1,"+1 Lap","1:33.187","1:31.985","1:32.187",9,4
2011,10,"German Grand Prix","Nürburgring","Permanent Race Circuit","Germany","Nürburg","Pérez","Mexican","Sauber","Swiss",15,"11",0,"+1 Lap","1:33.295","1:33.176","\N",15,6
2011,10,"German Grand Prix","Nürburgring","Permanent Race Circuit","Germany","Nürburg","Alguersuari","Spanish","Toro Rosso","Italian",16,"12",0,"+1 Lap","1:33.658","1:33.698","\N",17,6
2011,10,"German Grand Prix","Nürburgring","Permanent Race Circuit","Germany","Nürburg","di Resta","British","Force India","Indian",12,"13",0,"+1 Lap","1:32.651","1:32.560","\N",12,5
2011,10,"German Grand Prix","Nürburgring","Permanent Race Circuit","Germany","Nürburg","Maldonado","Venezuelan","Williams","British",13,"14",0,"+1 Lap","1:33.003","1:32.635","\N",13,4
2011,10,"German Grand Prix","Nürburgring","Permanent Race Circuit","Germany","Nürburg","Buemi","Swiss","Toro Rosso","Italian",24,"15",0,"+1 Lap","1:33.635","1:33.546","\N",16,6
2011,10,"German Grand Prix","Nürburgring","Permanent Race Circuit","Germany","Nürburg","Kovalainen","Finnish","Lotus","Malaysian",18,"16",0,"+2 Laps","1:35.599","\N","\N",19,6
2011,10,"German Grand Prix","Nürburgring","Permanent Race Circuit","Germany","Nürburg","Glock","German","Virgin","British",19,"17",0,"+3 Laps","1:36.400","\N","\N",20,6
2011,10,"German Grand Prix","Nürburgring","Permanent Race Circuit","Germany","Nürburg","d'Ambrosio","Belgian","Virgin","British",21,"18",0,"+3 Laps","1:36.641","\N","\N",22,6
2011,10,"German Grand Prix","Nürburgring","Permanent Race Circuit","Germany","Nürburg","Ricciardo","Australian","HRT","Spanish",22,"19",0,"+3 Laps","1:37.036","\N","\N",24,6
2011,10,"German Grand Prix","Nürburgring","Permanent Race Circuit","Germany","Nürburg","Chandhok","Indian","Lotus","Malaysian",20,"20",0,"+4 Laps","1:36.422","\N","\N",21,6
2011,10,"German Grand Prix","Nürburgring","Permanent Race Circuit","Germany","Nürburg","Liuzzi","Italian","HRT","Spanish",23,"\N",0,"Electrical","1:37.011","\N","\N",23,6
2011,10,"German Grand Prix","Nürburgring","Permanent Race Circuit","Germany","Nürburg","Button","British","McLaren","British",7,"\N",0,"Hydraulics","1:33.224","1:31.532","1:31.288",7,3
2011,10,"German Grand Prix","Nürburgring","Permanent Race Circuit","Germany","Nürburg","Barrichello","Brazilian","Williams","British",14,"\N",0,"Oil leak","1:33.664","1:33.043","\N",14,4
